year,quarter,ticker,acid_test,ar_turnover,asset_,asset_turnover,cash_ratio,cur_ratio,curasset_turnover,debt/asset,debt/equity,debt_ratio,equity_,gross_margin,lib/equity,lt_debt/asset,lt_debt/equity,net_margin,np_ar,revenue_,roa,roca,roe,rotc,st_debt/asset,st_debt/equity,wc_turnover
2018,1,HAC,28.73101137265824,0.36741077250342974,308240322227.0,0.0247282460060066,2.872363091148688,28.731011483112905,0.029303257931221172,6.488443775136996e-09,6.68478613502715e-09,0.02937152452213135,299186834044.0,0.08933165921726602,0.03026031613967527,3.244221887568498e-09,3.342393067513575e-09,-0.2973495378748522,21.111066490361114,7622242517.0,-0.0073529325223417215,-0.008713310204076213,-0.007575434585021482,-0.007575437876774367,3.244221887568498e-09,3.342393067513575e-09,0.030359954256527075
2018,1,HBS,127.93570379075207,0.7362220769169314,377200783645.0,0.007297132758850475,121.5681811599242,127.935704478309,0.014792505155933335,5.302215919790577e-09,5.322739539956346e-09,0.0038558377714528356,375746358616.0,0.5348207592523524,0.0038707628048802274,2.6511079598952884e-09,2.661369769978173e-09,0.16573050730996114,1.566924669640532e-06,2752484195.0,0.0012093575140324254,0.0024515693838780476,0.0012140386501155447,0.0012140359822837773,2.6511079598952884e-09,2.661369769978173e-09,0.014909040572164165
2018,1,HCM,1.8940602339830321,1.597219328681561,6220182967215.0,0.13478947267919172,0.0378007215837233,1.894060234296978,0.13896967418704137,0.2983945954511092,0.6115709976540743,0.5120851109753057,3034919882162.0,0.5282123656333584,1.0495377831140305,1.6076697506660903e-10,3.2949798967596646e-10,0.38719546226075346,0.16988507249883633,838415182119.0,0.05218987218190284,0.05380842723707778,0.10696511493270175,0.08269742662859525,0.29839459529034223,0.6115709973245763,0.2944062643137868
2018,1,MBS,1.8833625536731415,5.055860337869467,4523671616227.0,0.06756183692129068,0.12234111559183829,1.8833625541010262,0.06943607129138818,0.21566082681609156,0.7198047304295283,0.7003898172669684,1355338079562.0,0.4250498950646806,2.3376702716778235,2.2105937053716933e-10,7.378232893177225e-10,0.23155725349477083,3.3819890082152657,305627564021.0,0.015644433398555674,0.016078425961700952,0.052215960271602926,0.007231240252198806,0.2156608265950322,0.7198047296917051,0.1480403442131121
2018,1,PSI,15.717172821441663,0.37110157691784157,647799236938.0,0.03097389650201206,0.18513539913653607,15.71717284657767,0.03208914311809559,3.087376282586479e-09,3.2899325613906406e-09,0.06156852003025321,607915196643.0,0.3387291393921881,0.06560790142316844,1.5436881412932395e-09,1.6449662806953203e-09,-0.011530913040508526,1.1669570501675848,20064866519.0,-0.00035715730709041227,-0.0003700171188391928,-0.00038058964848656433,-0.0003805912922007253,1.5436881412932395e-09,1.6449662806953203e-09,0.03426953084966712
2018,1,PHS,1.745283565637797,1.196011668156661,1198733271938.0,0.036098229753848105,0.2615048935936911,1.7452835671139841,0.03660023863196499,0.46820116804101564,1.0773099428168058,0.5653978957839878,520972002378.0,0.6223249520649229,1.300955265285521,8.342139351678238e-10,1.919488946498958e-09,0.2902155592833211,0.637825083599449,43272149064.0,0.01047626793715085,0.010621958724478735,0.02410542387052913,0.005577465971424532,0.46820116720680166,1.0773099408973168,0.08570938345545111
2018,1,SBS,3.2802636474504925,0.2887270879247592,284447702459.0,0.1098729387926935,0.11505187471014544,3.2802636601906565,0.12138343908412823,7.031169465284319e-09,9.723918484461727e-09,0.27692015554020416,205678400451.0,0.6295013943011741,0.3829731359018697,3.5155847326421594e-09,4.8619592422308635e-09,0.021316611324134573,5.7682225301891994e-08,31253105002.0,0.0023421187312842747,0.002587483592143127,0.003239087286458722,-0.0011734941983395715,3.5155847326421594e-09,4.8619592422308635e-09,0.1746156337655008
2018,1,SHS,2.1321014601682964,0.3178017291796603,5022300444705.0,0.07275953370994795,0.010794077277659042,2.132101460595406,0.07320212577012693,0.18052746661739302,0.5528077528935382,0.6734353567357445,1640105753091.0,0.6207432291959222,2.0621808595206734,1.9911194302489365e-10,6.097167808328002e-10,0.37154962960002447,3.4637829729203613,365420238508.0,0.027033777799801654,0.027198222715825067,0.08278231693908752,0.04816890223443036,0.18052746641828107,0.5528077522838215,0.13786251913418793
2018,1,AAS,85.11260571843862,2.093131193973364,310496527134.0,0.019109408239659117,12.54744758783604,85.1126060884027,0.02579108773021532,6.441295876835577e-09,6.497861705694393e-09,0.008705298976930231,307793562034.0,0.7227239072014693,0.008781746707559207,3.2206479384177883e-09,3.2489308528471963e-09,0.4971172643186214,3.6569989778468435e-06,5933404894.0,0.009499616746847064,0.012821194976246203,0.009583039974936761,0.009583036663736662,3.2206479384177883e-09,3.2489308528471963e-09,0.026097713442217497
2018,1,SSI,1.8198731890301996,9.299356784557936,20873471809713.0,0.04911526694059315,0.06949385818035261,1.8198731891242508,0.05298267677934139,0.40909614778579617,0.9477040542602471,0.5683292205549063,9010467845824.0,0.5651295975454229,1.3165802449855075,4.790769878227313e-11,1.1098202858173019e-10,0.4051830796839173,0.041348711843560176,1025206139911.0,0.019900675118487223,0.021467684147351118,0.04610151084136213,0.022422368294535516,0.4090961477378885,0.9477040541492651,0.1176056910236966
2018,1,TCI,429.8562497910357,0.9587070469789409,325516392037.0,0.013791328076927447,396.89772414824995,429.8562511221775,0.013902088297666636,6.144083827805111e-09,6.158296095098479e-09,0.0023078246115317306,324765157296.0,0.8162874835103285,0.0023131629860013085,3.0720419139025555e-09,3.0791480475492395e-09,0.43882625216855,23.039155874818867,4489303357.0,0.006051996812424967,0.0061006013049813065,0.006065996067442867,0.006065992950938639,3.0720419139025555e-09,3.0791480475492395e-09,0.013934504960036112
2018,1,TVS,1.6172904042370828,1.1097340588385787,2146089147568.0,0.05874863461281498,0.043191950257803736,1.6172904049981556,0.05933128808664808,0.5969602905134707,1.5637664258503374,0.6182548233257671,819259180797.0,0.7155434460202561,1.6195484870614691,4.659638678725085e-10,1.22061494511074e-09,0.4625614607272251,2.4756643665785627e-07,126079807177.0,0.027174854242233714,0.027444367284187744,0.07118584831635927,0.028105457367902882,0.5969602900475068,1.5637664246297225,0.15544696979212566
2018,1,ORS,1.1645621912256345,1.2585723639470041,453196280532.0,0.015506332972880163,1.0028920271976616,1.1645621938269395,0.01569726709695069,4.413098884333807e-09,2.908081579327249e-08,0.8482470740949872,68773861580.0,0.3129371622245707,5.589658776173668,2.2065494421669034e-09,1.4540407896636244e-08,0.02555147528904931,35.12805478256019,7027412428.0,0.00039620968378031797,0.00040108833233334234,0.002610886619927966,0.0026108720035937817,2.2065494421669034e-09,1.4540407896636244e-08,0.11108531906627839
2018,1,TVB,6.833426036451016,0.8557813516156124,191480436181.0,0.042390693915733954,1.4882841108726736,6.833426078634534,0.05010709540370659,0.09557112655990414,0.10907498790942195,0.12380346409693559,167774494875.0,0.6609328307762291,0.14129645464682852,5.222465646854563e-09,5.960381527269969e-09,0.4782118188080566,1.0408004751858646,8116988561.0,0.02027173083797875,0.023961805228195344,0.023136054534939932,0.02425796462741592,0.0955711213374385,0.10907498194904042,0.05869674661866387
2018,1,VDS,2.032521979676327,6.153634206722367,2114965982919.0,0.06051135798712343,0.038737768335247294,2.032521980654635,0.06159997911409407,0.11133417182436928,0.21567154876955366,0.4837790498582152,1091789749220.0,0.5805911432386038,0.9371550103213379,4.728208434916934e-10,9.15927265954295e-10,0.3873421015210203,0.058324124841281945,127979463723.0,0.02343859656862317,0.023860265363704156,0.04540419477780889,0.04655225198066631,0.11133417135154844,0.2156715478536264,0.12125970575259017
2018,1,VFS,2.727370525868874,0.12797513151334763,215090133825.0,0.02601320659622775,1.1100840453027427,2.72737053870244,0.02632798278664596,9.298427428694729e-09,1.458050406862528e-08,0.3622698238051087,137169468942.0,0.5509522926352731,0.5680612856782843,4.6492137143473644e-09,7.29025203431264e-09,-0.24660063320511788,7.659967914677076e-07,5595184088.0,-0.006414873218325313,-0.006492497226200338,-0.010058914346190382,-0.019663329372615813,4.6492137143473644e-09,7.29025203431264e-09,0.041569636037501405
2018,1,VIG,15.70083703381097,0.016764867701157784,231024310360.0,0.0050477172994600516,0.04223201272198141,15.700837104377456,0.005241171792568779,0.02537801505332454,0.027036429849220292,0.06134000698851821,216853277548.0,-0.010778101010195806,0.0653484834180718,4.32854879402831e-09,4.611412893119184e-09,0.5775068772555678,16.219799264172938,1166145408.0,0.002915091454880082,0.003026812755086362,0.0031055882604814756,0.003023830079254847,0.025378010724775742,0.0270364252378074,0.005597693788925579
2018,1,VCI,2.107551733372281,47.66030914526906,7176055864295.0,0.07951027368277808,0.03142340949749396,2.1075517336685694,0.08021318491491129,0.21163073834977728,0.42287848716466175,0.4995471636102126,3591277511378.0,0.8312465432409988,0.9981902934428183,1.393523153819878e-10,2.784524439650704e-10,0.5824069800636976,0.0644059791700349,570570165733.0,0.04630733837962488,0.04671671878758443,0.09253087406533851,0.06846335495817535,0.21163073821042497,0.4228784868862093,0.15263705684477524
2018,1,CTS,1.9918943106555822,4.177545645421135,2364960719264.0,0.054760342071264345,0.014521023858579535,1.9918943115398613,0.057492760096813283,0.3244935506746291,0.6329309488178863,0.4873160314238389,1212477447079.0,0.6194740664204703,0.9505193477713478,4.2284000400277694e-10,8.247576088191306e-10,0.37090008279292386,4.9283443608218835e-08,129506057972.0,0.020310615408000776,0.02132406947990176,0.039616248318448365,0.02368835694670375,0.32449355025178905,0.6329309479931287,0.11545534686430763
2018,1,CSI,46.01343562541313,2.2316673643369485,42582346897.0,0.008296014234595606,44.71941949119772,46.013437111044524,0.011405792705434856,4.696781990052557e-08,4.7722181595981716e-08,0.01580735981105405,41909232418.0,0.14336618500993348,0.01606124570086131,2.3483909950262786e-08,2.3861090797990858e-08,-6.659518841213928,3.6082646493542176e-06,353263756.0,-0.05524746310226838,-0.07595709142082381,-0.05613480618150318,-0.056134827363717554,2.3483909950262786e-08,2.3861090797990858e-08,0.011659179103751824
2018,1,VIX,13.09297588214473,0.4096548760657511,1431246561732.0,0.08048408973266043,0.5918631408020196,13.092975891568265,0.08290868951618618,0.014672525029221511,0.021267905518840908,0.3101095443449592,987403342628.0,0.7736157370799184,0.4495054856941233,6.98691634787137e-10,1.01275735743255e-09,0.5455012109544902,0.7222122367375022,115192576704.0,0.04390416841173612,0.04522679052972941,0.06363933295765015,0.07008225547799314,0.014672524330529875,0.02126790450608355,0.0897646272323933
2018,1,WSS,38.81613278182094,0.4557189759609633,556594369368.0,0.042614867460719366,5.414532425817414,38.816132855631245,0.04510292379702539,0.017756200105333294,0.01820120354211885,0.024449121496596966,542986126007.0,-0.06851886557763523,0.025061862005705402,1.7966405250119162e-09,1.8416676819236231e-09,-0.17351347241827675,0.05423557799283024,23719195280.0,-0.007394253629754049,-0.007825964924238803,-0.007579567393858132,-0.007924606149955138,0.01775619830869277,0.018201201700451166,0.046295613804996666
2018,2,AGR,121.30281237520308,1.053937711403556,1789816823328.0,0.025811169675509265,7.928475809100892,121.30281244806834,0.027750188353329843,1.1174327863793256e-09,1.1260672468760784e-09,0.0076678018304027085,1776092862614.0,0.6251688002093697,0.00772705132872472,5.587163931896628e-10,5.630336234380392e-10,0.19531625569931202,113.35076444452466,46197265715.0,0.0050413410162400965,0.005420062884123042,0.005080295717038189,0.007931589980269186,5.587163931896628e-10,5.630336234380392e-10,0.02798085784300041
2018,2,APG,53.02454860142536,0.04797720726801037,143025494116.0,0.031164572452970583,2.6761084603254077,53.02454898046912,0.03186302485226131,1.3983520996458937e-08,1.4246305308721172e-08,0.018445786929848246,140387276326.0,0.9144134844932562,0.01879242805361982,6.991760498229468e-09,7.123152654360586e-09,0.487696142981096,7.217592356255069,4457328374.0,0.015198841782968667,0.015539474324158644,0.015484464923673457,0.01937511451489011,6.991760498229468e-09,7.123152654360586e-09,0.03247548618977762
2018,2,APS,25.151566086789842,2.540263132009545,384546123690.0,0.16325056527057252,0.6157643339459057,25.15156615449701,0.16899457246433675,5.20093657636838e-09,5.408670502229417e-09,0.03840757645994723,369776639042.0,-0.13191143467148891,0.03994163797438391,2.60046828818419e-09,2.7043352511147085e-09,-0.15215035540369906,0.15828877994948645,62777372065.0,-0.024838631525772384,-0.02571258426174501,-0.025830727153953903,-0.03041719008887443,2.60046828818419e-09,2.7043352511147085e-09,0.17599182354872947
2018,2,BMS,2.7657648420192755,0.22484518629778075,822339312338.0,0.08906850480826198,0.6358940806716512,2.765764845432905,0.09040164327427484,0.0008301925856603033,0.0012907588571730397,0.35681821507810324,528913666721.0,-0.18586771164107688,0.5547703984207709,0.0005864975597831614,0.0009118690446968758,-0.11828108210603794,3.923307706673185e-07,73244532995.0,-0.01053511913028807,-0.010692804190645255,-0.01637969136760827,-0.034643587512875745,0.00024369502587714192,0.000378889812476164,0.1415985189557088
2018,2,BVS,1.8972339960139903,0.641030495989218,3854404144354.0,0.03458439082711746,0.8630699627509656,1.897233996571927,0.03920136865997317,5.188869472677472e-10,1.1424815340342632e-09,0.5458246529066564,1750575340100.0,0.37575679637784,1.2017927798147898,2.594434736338736e-10,5.712407670171316e-10,0.20055104475804675,0.34831813063402883,133302219334.0,0.006935935712699015,0.00786187544070297,0.015271493173480241,0.01711422043055864,2.594434736338736e-10,5.712407670171316e-10,0.08289272321157322
2018,2,BSI,3.648845867965758,18.96336219883056,1967570451725.0,0.20625168221967138,0.12400099742663503,3.6488458699185764,0.2171871149436914,0.10673061328802214,0.14428131021664817,0.26026029894129127,1455489977771.0,0.466484350762312,0.351826863650564,5.08241013237053e-10,6.870538549028301e-10,0.3013406603554464,0.0014224128979766083,405814715554.0,0.06215201811949746,0.0654473086378262,0.08401876772403327,0.0863603543157533,0.10673061277978112,0.1442813095295943,0.2991802265135871
2018,2,ART,21.629931870175852,0.28757374606277225,442903398302.0,0.05289396793480013,11.093695094521577,21.62993192208584,0.05622260159987294,4.515657381875113e-09,4.756530449101979e-09,0.05064049727093439,420474549969.0,0.6499512342514375,0.05334175001710233,2.2578286909375567e-09,2.3782652245509894e-09,0.8625203668850928,4.272814330066512,23426918148.0,0.04562212462913215,0.048493138959156815,0.0480556885963484,0.06639791951561039,2.2578286909375567e-09,2.3782652245509894e-09,0.05894789423836597
2018,2,DSC,16.530072102465187,1.7102584965375387,90407045876.0,0.20671533736023961,7.814088563522112,16.530072295840014,0.2186251723625663,2.2122169578941324e-08,2.3464334958811748e-08,0.057200230998508995,85235741968.0,0.9078775367049889,0.060670603535562105,1.1061084789470662e-08,1.1732167479405874e-08,0.6687227056426381,0.09613289404967276,18688522988.0,0.13823523969737014,0.14619961678388343,0.1466220551196927,0.1845651075082548,1.1061084789470662e-08,1.1732167479405874e-08,0.23270270968485735
2018,2,EVS,18.406553531052214,2.3526556032709562,728455596072.0,0.038749338500805544,1.7095040049798735,18.406553556939347,0.03969892879339848,2.745534540175763e-09,2.8992803311675828e-09,0.053028949749713936,689826360873.0,-0.5540126578689494,0.055998490910253586,1.3727672700878816e-09,1.4496401655837914e-09,-0.5683560342506463,1.3370004310189903e-07,28227172475.0,-0.02202342036015372,-0.022563125733014756,-0.023256698665004485,-0.02938031834502576,1.3727672700878816e-09,1.4496401655837914e-09,0.0419796174238926
2018,2,FTS,3.29770547388949,6.901506806355026,2221012383554.0,0.05026812293110545,0.1203932528337932,3.29770547551935,0.05518003066508521,0.2545235700556623,0.3516722691323357,0.2762478239082194,1607462545724.0,0.7104440095236049,0.3816884190938692,4.502451257835082e-10,6.220984760485357e-10,0.5316529637422989,0.0046429540577991495,111646123528.0,0.026725196538084427,0.029336626842483483,0.03692589455467882,0.034162733371355794,0.25452356960541717,0.3516722685102372,0.07919530644912053
2018,2,IVS,66.73033123233495,0.5768645606546202,346856404192.0,0.02171405652302992,8.276535091182959,66.73033145666658,0.025319662643819064,5.766074882368075e-09,5.8411433641652564e-09,0.012851675967708176,342398718078.0,0.47135276905318374,0.013018991832161354,2.8830374411840377e-09,2.9205716820826282e-09,0.013526358979353795,2.1102591629734015,7531659566.0,0.0002937121234284816,0.00034248284615643086,0.00029753595916440375,8.633028766365201e-05,2.8830374411840377e-09,2.9205716820826282e-09,0.025704867800748956
2018,2,HAC,25.17385003676671,0.40610394578033276,303929685788.0,0.02968888053039361,1.2757547026548848,25.17385013591974,0.035540480476809515,6.58046940960897e-09,6.8063264646173465e-09,0.03318340020604266,293844265390.0,-0.2774566074542292,0.03432233188084951,3.290234704804485e-09,3.4031632323086733e-09,-0.5806779806983922,24.145786745786943,9023332131.0,-0.01723967919558477,-0.020637574436324378,-0.01783138518645501,-0.01783138846825199,3.290234704804485e-09,3.4031632323086733e-09,0.037010684034661484
2018,2,HBS,107.2357053721079,0.3161748975524978,378200438669.0,0.004821945031100463,97.34658754243868,107.23570594173293,0.009687103328447797,5.28820116401397e-09,5.312862550436925e-09,0.004641826546204629,376444897833.0,0.7040013143314716,0.004663473581673566,2.644100582006985e-09,2.6564312752184626e-09,0.4215192072304313,1.4246138289677674e-06,1823661726.0,0.0020325424468181845,0.004083300115366588,0.0020420211548225512,0.0020420184875423126,2.644100582006985e-09,2.6564312752184626e-09,0.0097782883329863
2018,2,HCM,2.6418950779842354,1.738308699772192,4604562065544.0,0.15001435409284514,0.45651900163707093,2.641895078583158,0.15659443492288658,0.093834938882283,0.1472176849493058,0.36261095999033727,2934897394622.0,0.3283753724015807,0.5689005257838134,2.1717591939589944e-10,3.4072741412780973e-10,0.21316054367377257,0.17343508606392338,690750404143.0,0.0319771412773007,0.033379754884449706,0.05016895376302035,0.05464495418156576,0.09383493866510707,0.14721768460857837,0.25196863816248505
2018,2,MBS,2.1025426315348463,8.706326331935866,4013641459735.0,0.07293770765870265,0.15151580231546882,2.1025426320763825,0.07540031083092036,0.08122300017837769,0.23137088201907147,0.6489489106425992,1408993206730.0,0.5262988941768426,1.848588226376111,2.4915030653137237e-10,7.097266297832663e-10,0.18820300562581682,4.276655073656083,292745807437.0,0.013727095804824998,0.014190565123500042,0.0391028434919614,0.009738354237770225,0.08122299992922738,0.23137088130934483,0.1437879709878083
2018,2,PSI,15.090851177557758,0.4826208126513581,651892338039.0,0.04526354209770559,0.8823288851563602,15.090851201534672,0.04688176712740726,3.067991266803857e-09,3.278231285112965e-09,0.06413214932815922,610085081270.0,0.287448332548765,0.0685269285424433,1.5339956334019286e-09,1.6391156425564826e-09,0.0904832271116613,2.159840676311053,29506956286.0,0.004095591359504937,0.004242013582385208,0.00437624965593678,0.004376248002474784,1.5339956334019286e-09,1.6391156425564826e-09,0.05020887394706492
2018,2,PHS,2.1182578758319703,1.6071353305693927,982125421356.0,0.039066577604748,0.21851124798883093,2.11825787802885,0.03979236095628362,0.38336507903660305,0.715009089543019,0.46383188040081885,526584340379.0,0.5855904881808828,0.8650866462324576,1.0181998940820827e-09,1.899031025647795e-09,0.14627442639052093,0.7921535686894836,38368278991.0,0.005714441230175284,0.0058206047736049475,0.0106579280290801,-8.318857864637702e-06,0.38336507801840314,0.715009087643988,0.07537660475023346
2018,2,SBS,1.8140551210047617,0.20278726691081983,427451390658.0,0.051556843441486054,0.11277472983264492,1.8140551255155983,0.05479988710782411,4.678894591783378e-09,9.729611200781865e-09,0.5191077531024688,205558059693.0,0.5610581632121329,1.0794679191679306,2.339447295891689e-09,4.864805600390932e-09,-0.005460591451234395,9.94549208959677e-08,22038044427.0,-0.00028153085854920883,-0.0002992397950695942,-0.0005854343886088843,-0.010138168821188915,2.339447295891689e-09,4.864805600390932e-09,0.1221170569040532
2018,2,SHS,2.2179247281439225,0.2505164223411513,5027662771255.0,0.057572192881931675,0.15977939400855004,2.2179247285944212,0.058793014700231544,0.14121870008054865,0.42199035059012535,0.6653508785614085,1682502929290.0,0.2957955872363709,1.9882044683135411,1.9889957729809732e-10,5.943526056278489e-10,0.1364561145029154,6.779430344368396,289453570812.0,0.0078560777440808,0.008022666345906385,0.02347556661828081,-0.01708965975980811,0.1412186998816491,0.42199034999577273,0.10706612495071738
2018,2,SSI,1.9007606907408259,16.386621353601917,20473040563831.0,0.04373157975131098,0.08355577494099861,1.900760690839721,0.0465826961231845,0.40758086606983,0.9120788072791521,0.5531297703477006,9148792338440.0,0.45130260215127294,1.2377861259141822,4.8844723229175095e-11,1.093040439663662e-10,0.33687866951667195,0.044547108090486356,895318406169.0,0.014732236402483872,0.015692716692477824,0.03296759422516628,0.01414800510107006,0.4075808660209853,0.912078807169848,0.09829753736448962
2018,2,TCI,8.132894535015495,0.1210427832177938,373343132058.0,0.014600605614336478,6.62588500827887,8.132894556934975,0.014691432281517359,5.357002254133588e-09,6.10274065117291e-09,0.12219729457059507,327721611374.0,0.8011672579668221,0.13920815442328627,2.678501127066794e-09,3.051370325586455e-09,0.5423655558690393,2.4270699165666807,5451035830.0,0.00791886558004422,0.00796812683587751,0.009021236242568263,0.00902123313614369,2.678501127066794e-09,3.051370325586455e-09,0.016751105555004007
2018,2,TVS,1.6321655850480714,1.9032752926387555,2585294537917.0,0.03858502683658343,0.031165677951390542,1.6321655856844064,0.03889113073178505,0.5838893707702031,1.843592848951322,0.6832872447393508,818795756264.0,0.2546875466784569,2.157435194477775,3.8680312255860445e-10,1.221305792500438e-09,-0.06456373072856375,1.4587512646589386e-07,99753659126.0,-0.0024911932828315785,-0.002510956492296341,-0.007865781347459053,-0.014265718196110062,0.5838893703833999,1.843592847730016,0.10041161146102316
2018,2,TVB,4.273048472259747,0.9571978069209975,217256016520.0,0.041160161542300934,0.9707880791964374,4.273048495002699,0.04759462300547433,0.09159700761690096,0.1148388259074553,0.2023864151074144,173286350176.0,0.7509199819602058,0.2537399298868132,4.60286447306716e-09,5.770794981741724e-09,0.6163805484481961,1.0842633218965911,8942292736.0,0.025370322945659798,0.0293363998312994,0.03180778691109732,0.033686899692365456,0.09159700301403648,0.11483882013666032,0.06213599722530088
2018,2,VDS,2.106399082748588,6.82801681605967,2058815853020.0,0.054461801671346836,0.11977838205719782,2.1063990837927036,0.055579852930378454,0.07224152843627592,0.1356363559350029,0.4673881649334921,1096549689541.0,0.16588741339212928,0.8775399534167857,4.857160967228504e-10,9.119513776148035e-10,0.04245139827179457,0.08191531154918416,112126820665.0,0.0023119796333498314,0.002359442472635264,0.0043408341331002,0.0043394390731570955,0.07224152795055983,0.13563635502305152,0.10581475798819209
